Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Copper Block
appliedenergistics2:facade:0, Cable Facade - Lead Block
appliedenergistics2:facade:0, Cable Facade - Steel Block
appliedenergistics2:facade:0, Cable Facade - Tin Block
appliedenergistics2:facade:0, Cable Facade - Uranium Block
appliedenergistics2:facade:0, Cable Facade - Reinforced Stone
appliedenergistics2:facade:0, Cable Facade - Basic Machine Casing
appliedenergistics2:facade:0, Cable Facade - Advanced Machine Casing
appliedenergistics2:facade:0, Cable Facade - Reactor Pressure Vessel
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Black)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Blue)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Brown)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Cyan)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Gray)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Green)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Light Blue)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Light Gray)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Lime)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Magenta)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Orange)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Pink)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Purple)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Red)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (White)
appliedenergistics2:facade:0, Cable Facade - Construction Foam Wall (Yellow)
appliedenergistics2:facade:0, Cable Facade - Wither Dust Block
appliedenergistics2:facade:0, Cable Facade - Wither Dust Bricks
appliedenergistics2:facade:0, Cable Facade - Carved Wither Dust Block
appliedenergistics2:facade:0, Cable Facade - Chiseled Wither Dust Block
appliedenergistics2:facade:0, Cable Facade - Corrupted Wither Dust Block
appliedenergistics2:facade:0, Cable Facade - Checkered Wither Dust Block
appliedenergistics2:facade:0, Cable Facade - Pearl Block
appliedenergistics2:facade:0, Cable Facade - Pearl Brick
appliedenergistics2:facade:0, Cable Facade - Carved Pearl Block
appliedenergistics2:facade:0, Cable Facade - Chiseled Pearl Block
appliedenergistics2:facade:0, Cable Facade - White Slime Block
appliedenergistics2:facade:0, Cable Facade - Orange Slime Block
appliedenergistics2:facade:0, Cable Facade - Magenta Slime Block
appliedenergistics2:facade:0, Cable Facade - tile.darkutils.slime.dyed.light_blue.name
appliedenergistics2:facade:0, Cable Facade - Yellow Slime Block
appliedenergistics2:facade:0, Cable Facade - Lime Slime Block
appliedenergistics2:facade:0, Cable Facade - Pink Slime Block
appliedenergistics2:facade:0, Cable Facade - Gray Slime Block
appliedenergistics2:facade:0, Cable Facade - Light Gray Slime Block
appliedenergistics2:facade:0, Cable Facade - Cyan Slime Block
appliedenergistics2:facade:0, Cable Facade - Purple Slime Block
appliedenergistics2:facade:0, Cable Facade - Blue Slime Block
appliedenergistics2:facade:0, Cable Facade - Brown Slime Block
appliedenergistics2:facade:0, Cable Facade - Green Slime Block
appliedenergistics2:facade:0, Cable Facade - Red Slime Block
appliedenergistics2:facade:0, Cable Facade - Black Slime Block
appliedenergistics2:facade:0, Cable Facade - Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Copper Ore
appliedenergistics2:facade:0, Cable Facade - Tin Ore
appliedenergistics2:facade:0, Cable Facade - Block of Apatite
appliedenergistics2:facade:0, Cable Facade - Block of Copper
appliedenergistics2:facade:0, Cable Facade - Block of Tin
appliedenergistics2:facade:0, Cable Facade - Block of Bronze
appliedenergistics2:facade:0, Cable Facade - Larch Wood
appliedenergistics2:facade:0, Cable Facade - Teak Wood
appliedenergistics2:facade:0, Cable Facade - Desert Acacia Wood
appliedenergistics2:facade:0, Cable Facade - Lime Wood
appliedenergistics2:facade:0, Cable Facade - Chestnut Wood
appliedenergistics2:facade:0, Cable Facade - Wenge Wood
appliedenergistics2:facade:0, Cable Facade - Baobab Wood
appliedenergistics2:facade:0, Cable Facade - Sequoia Wood
appliedenergistics2:facade:0, Cable Facade - Kapok Wood
appliedenergistics2:facade:0, Cable Facade - Ebony Wood
appliedenergistics2:facade:0, Cable Facade - Mahogany Wood
appliedenergistics2:facade:0, Cable Facade - Balsa Wood
appliedenergistics2:facade:0, Cable Facade - Willow Wood
appliedenergistics2:facade:0, Cable Facade - Walnut Wood
appliedenergistics2:facade:0, Cable Facade - Greenheart Wood
appliedenergistics2:facade:0, Cable Facade - Cherry Wood
appliedenergistics2:facade:0, Cable Facade - Mahoe Wood
appliedenergistics2:facade:0, Cable Facade - Poplar Wood
appliedenergistics2:facade:0, Cable Facade - Palm Wood
appliedenergistics2:facade:0, Cable Facade - Papaya Wood
appliedenergistics2:facade:0, Cable Facade - Pine Wood
appliedenergistics2:facade:0, Cable Facade - Plum Wood
appliedenergistics2:facade:0, Cable Facade - Maple Wood
appliedenergistics2:facade:0, Cable Facade - Citrus Wood
appliedenergistics2:facade:0, Cable Facade - Giant Sequoia Wood
appliedenergistics2:facade:0, Cable Facade - Ipe Wood
appliedenergistics2:facade:0, Cable Facade - Padauk Wood
appliedenergistics2:facade:0, Cable Facade - Cocobolo Wood
appliedenergistics2:facade:0, Cable Facade - Zebrawood Wood
appliedenergistics2:facade:0, Cable Facade - Larch Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Teak Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Desert Acacia Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Lime Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Chestnut Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Wenge Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Baobab Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Sequoia Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Kapok Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Ebony Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Mahogany Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Balsa Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Willow Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Walnut Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Greenheart Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Cherry Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Mahoe Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Poplar Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Palm Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Papaya Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Pine Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Plum Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Maple Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Citrus Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Giant Sequoia Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Ipe Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Padauk Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Cocobolo Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Zebrawood Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Oak Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Spruce Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Birch Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Jungle Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Acacia Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Dark Oak Wood (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Larch Wood Planks
appliedenergistics2:facade:0, Cable Facade - Teak Wood Planks
appliedenergistics2:facade:0, Cable Facade - Desert Acacia Wood Planks
appliedenergistics2:facade:0, Cable Facade - Lime Wood Planks
appliedenergistics2:facade:0, Cable Facade - Chestnut Wood Planks
appliedenergistics2:facade:0, Cable Facade - Wenge Wood Planks
appliedenergistics2:facade:0, Cable Facade - Baobab Wood Planks
appliedenergistics2:facade:0, Cable Facade - Sequoia Wood Planks
appliedenergistics2:facade:0, Cable Facade - Kapok Wood Planks
appliedenergistics2:facade:0, Cable Facade - Ebony Wood Planks
appliedenergistics2:facade:0, Cable Facade - Mahogany Wood Planks
appliedenergistics2:facade:0, Cable Facade - Balsa Wood Planks
appliedenergistics2:facade:0, Cable Facade - Willow Wood Planks
appliedenergistics2:facade:0, Cable Facade - Walnut Wood Planks
appliedenergistics2:facade:0, Cable Facade - Greenheart Wood Planks
appliedenergistics2:facade:0, Cable Facade - Cherry Wood Planks
appliedenergistics2:facade:0, Cable Facade - Mahoe Wood Planks
appliedenergistics2:facade:0, Cable Facade - Poplar Wood Planks
appliedenergistics2:facade:0, Cable Facade - Palm Wood Planks
appliedenergistics2:facade:0, Cable Facade - Papaya Wood Planks
appliedenergistics2:facade:0, Cable Facade - Pine Wood Planks
appliedenergistics2:facade:0, Cable Facade - Plum Wood Planks
appliedenergistics2:facade:0, Cable Facade - Maple Wood Planks
appliedenergistics2:facade:0, Cable Facade - Citrus Wood Planks
appliedenergistics2:facade:0, Cable Facade - Giant Sequoia Wood Planks
appliedenergistics2:facade:0, Cable Facade - Ipe Wood Planks
appliedenergistics2:facade:0, Cable Facade - Padauk Wood Planks
appliedenergistics2:facade:0, Cable Facade - Cocobolo Wood Planks
appliedenergistics2:facade:0, Cable Facade - Zebrawood Wood Planks
appliedenergistics2:facade:0, Cable Facade - Larch Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Teak Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Desert Acacia Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Lime Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Chestnut Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Wenge Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Baobab Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Sequoia Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Kapok Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Ebony Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Mahogany Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Balsa Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Willow Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Walnut Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Greenheart Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Cherry Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Mahoe Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Poplar Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Palm Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Papaya Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Pine Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Plum Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Maple Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Citrus Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Giant Sequoia Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Ipe Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Padauk Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Cocobolo Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Zebrawood Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Oak Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Spruce Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Birch Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Jungle Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Acacia Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Dark Oak Wood Planks (Fireproof)
appliedenergistics2:facade:0, Cable Facade - Block of Chamelium
appliedenergistics2:facade:0, Cable Facade - End Stone
appliedenergistics2:facade:0, Cable Facade - Resonating Ore
appliedenergistics2:facade:0, Cable Facade - Resonating Ore
appliedenergistics2:facade:0, Cable Facade - Resonating Ore
appliedenergistics2:facade:0, Cable Facade - Resonating Ore
appliedenergistics2:facade:0, Cable Facade - Dense Obsidian
appliedenergistics2:facade:0, Cable Facade - Poisoned Dirt
appliedenergistics2:facade:0, Cable Facade - Resonating Machine Frame
appliedenergistics2:facade:0, Cable Facade - Draconium Ore
appliedenergistics2:facade:0, Cable Facade - Nether Draconium Ore
appliedenergistics2:facade:0, Cable Facade - Ender Draconium Ore
appliedenergistics2:facade:0, Cable Facade - Draconium Block
appliedenergistics2:facade:0, Cable Facade - Charged Draconium Block
appliedenergistics2:facade:0, Cable Facade - Awakened Draconium Block
appliedenergistics2:facade:0, Cable Facade - Draconium Infused Obsidian
appliedenergistics2:facade:0, Cable Facade - Reinforced Obsidian
appliedenergistics2:facade:0, Cable Facade - Electrical Steel Block
appliedenergistics2:facade:0, Cable Facade - Machine Chassis (decoration block)
appliedenergistics2:facade:0, Cable Facade - Blank Machine (decoration block)
appliedenergistics2:facade:0, Cable Facade - Machine Tops (decoration block)
appliedenergistics2:facade:0, Cable Facade - Machine Sides (decoration block)
appliedenergistics2:facade:0, Cable Facade - Machine Backs (decoration block)
appliedenergistics2:facade:0, Cable Facade - Machine with sides (decoration block)
appliedenergistics2:facade:0, Cable Facade - Machine width backs (decoration block)
appliedenergistics2:facade:0, Cable Facade - Blank Soul Machine (decoration block)
appliedenergistics2:facade:0, Cable Facade - Soul Machine Tops (decoration block)
appliedenergistics2:facade:0, Cable Facade - Soul Machine Sides (decoration block)
appliedenergistics2:facade:0, Cable Facade - Soul Machine Backs (decoration block)
appliedenergistics2:facade:0, Cable Facade - Soul Machine with sides (decoration block)
appliedenergistics2:facade:0, Cable Facade - Soul Machine width backs (decoration block)
appliedenergistics2:facade:0, Cable Facade - Red Machine (decoration block)
appliedenergistics2:facade:0, Cable Facade - Broken Spawner (decoration block)
appliedenergistics2:facade:0, Cable Facade - Invisible Block (decoration block)
appliedenergistics2:facade:0, Cable Facade - Alloy Smelter (decoration block)
appliedenergistics2:facade:0, Cable Facade - Item Buffer (decoration block)
appliedenergistics2:facade:0, Cable Facade - Power Buffer (decoration block)
appliedenergistics2:facade:0, Cable Facade - Omni Buffer (decoration block)
appliedenergistics2:facade:0, Cable Facade - Creative Buffer (decoration block)
appliedenergistics2:facade:0, Cable Facade - Crafter (decoration block)
appliedenergistics2:facade:0, Cable Facade - Painting Machine (decoration block)
appliedenergistics2:facade:0, Cable Facade - Power Monitor (decoration block)
appliedenergistics2:facade:0, Cable Facade - SAG Mill (decoration block)
appliedenergistics2:facade:0, Cable Facade - Slice'N'Splice (decoration block)
appliedenergistics2:facade:0, Cable Facade - Stirling Generator (decoration block)
appliedenergistics2:facade:0, Cable Facade - Fluid Tank (decoration block)
appliedenergistics2:facade:0, Cable Facade - Pressurized Fluid Tank (decoration block)
appliedenergistics2:facade:0, Cable Facade - Travel Anchor (decoration block)
appliedenergistics2:facade:0, Cable Facade - Vacuum Chest (decoration block)
appliedenergistics2:facade:0, Cable Facade - Wireless Charger (decoration block)
appliedenergistics2:facade:0, Cable Facade - Portal Frame
